FIPS,Geographic Name,Geographic Subtype,Total Vote,Democratic,Republican,Independent,Libertarian,Green,Constitution,Unity,Natural Law,Socialist Worker,Write-ins,State1,State2,State3,State4,State5,State6,State7,State8,State9,State10,State11,State12,State13,State14,State15,State16,State17,State18,State19,State20,State21,State22,State23,State24,State25,State26
44003,Kent,County,68445,36122,30204,854,502,0,0,0,0,0,158,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44005,Newport,County,32398,19964,11397,428,270,0,0,0,0,0,83,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44007,Providence,County,177306,104196,67439,2174,1333,0,0,0,0,0,564,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44009,Washington,County,58946,34160,22827,786,512,0,0,0,0,0,163,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45001,Abbeville,County,8601,2498,6010,0,89,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45003,Aiken,County,54860,18014,35948,0,853,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45005,Allendale,County,1820,1234,562,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45007,Anderson,County,63419,16541,46144,0,701,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45009,Bamberg,County,3983,2192,1736,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45011,Barnwell,County,6257,2543,3643,0,68,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45013,Beaufort,County,71706,29265,41839,0,567,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45015,Berkeley,County,71400,30592,39829,0,940,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45017,Calhoun,County,5622,2301,3238,0,77,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45019,Charleston,County,153488,85433,66475,0,1505,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45021,Cherokee,County,16142,3685,12300,0,145,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45023,Chester,County,9583,3695,5762,0,120,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45025,Chesterfield,County,12557,4435,7983,0,133,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45027,Clarendon,County,11457,4983,6374,0,89,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45029,Colleton,County,12545,5239,7159,0,142,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45031,Darlington,County,20038,8334,11535,0,163,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45033,Dillon,County,7915,3508,4341,0,63,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45035,Dorchester,County,49794,21741,27358,0,670,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45037,Edgefield,County,8806,2790,5907,0,98,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45039,Fairfield,County,8413,4619,3658,0,125,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45041,Florence,County,41439,18189,22741,0,472,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45043,Georgetown,County,27501,10889,16373,0,229,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45045,Greenville,County,178134,66943,108222,0,2772,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45047,Greenwood,County,21801,7330,14196,0,262,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45049,Hampton,County,5630,2907,2665,0,56,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45051,Horry,County,133661,39813,92708,0,1093,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45053,Jasper,County,11128,4749,6259,0,119,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45055,Kershaw,County,22402,8072,14024,0,293,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45057,Lancaster,County,34551,11653,22399,0,484,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45059,Laurens,County,19821,5771,13766,0,250,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45061,Lee,County,5255,3082,2116,0,52,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45063,Lexington,County,99656,33745,64328,0,1478,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45065,McCormick,County,4567,1759,2757,0,49,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45067,Marion,County,8416,4484,3846,0,80,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45069,Marlboro,County,6537,3247,3209,0,76,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45071,Newberry,County,12835,4248,8413,0,165,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45073,Oconee,County,28965,6988,21622,0,331,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45075,Orangeburg,County,26191,16481,9501,0,195,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45077,Pickens,County,40205,9546,30020,0,608,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45079,Richland,County,127368,84541,41008,0,1706,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45081,Saluda,County,6560,1783,4695,0,79,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45083,Spartanburg,County,97051,31939,63806,0,1236,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45085,Sumter,County,30677,16051,14292,0,317,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45087,Union,County,8665,2859,5722,0,74,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45089,Williamsburg,County,9792,5839,3858,0,89,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45091,York,County,95978,36141,58154,0,1634,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46003,Aurora,County,1214,284,894,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46005,Beadle,County,5836,1716,3901,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46007,Bennett,County,1025,368,619,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46009,Bon Homme,County,2562,650,1858,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46011,Brookings,County,12427,5096,6974,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46013,Brown,County,13964,5167,8456,0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46015,Brule,County,2109,589,1463,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46017,Buffalo,County,397,234,144,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46019,Butte,County,4186,823,3211,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46021,Campbell,County,667,93,561,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46023,Charles Mix,County,3091,849,2187,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46025,Clark,County,1600,341,1223,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46027,Clay,County,4745,2581,2054,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46029,Codington,County,11080,3253,7520,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46031,Corson,County,928,379,522,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46033,Custer,County,5077,1293,3633,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46035,Davison,County,7239,2179,4887,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46037,Day,County,2521,876,1599,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46039,Deuel,County,1991,458,1479,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46041,Dewey,County,1574,862,662,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46043,Douglas,County,1484,188,1272,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46045,Edmunds,County,1701,346,1321,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46047,Fall River,County,3668,859,2679,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46049,Faulk,County,955,167,771,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46051,Grant,County,3215,830,2328,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46053,Gregory,County,2054,393,1618,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46055,Haakon,County,987,82,892,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46057,Hamlin,County,2730,548,2118,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46059,Hand,County,1502,290,1177,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46061,Hanson,County,1632,336,1267,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46063,Harding,County,677,33,632,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46065,Hughes,County,7447,2652,4571,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46067,Hutchinson,County,3174,604,2507,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46069,Hyde,County,575,106,460,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46071,Jackson,County,919,280,623,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46073,Jerauld,County,866,238,604,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46075,Jones,County,472,64,395,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46077,Kingsbury,County,2551,692,1792,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46079,Lake,County,4966,1720,3131,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46081,Lawrence,County,12246,4041,7749,0,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46083,Lincoln,County,28161,10727,16828,0,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46085,Lyman,County,1318,405,879,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46087,McCook,County,2547,625,1851,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46089,McPherson,County,1100,167,911,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46091,Marshall,County,1890,737,1123,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46093,Meade,County,11870,2887,8482,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46095,Mellette,County,630,214,386,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46097,Miner,County,1007,248,732,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46099,Minnehaha,County,74682,33376,39234,0,2072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46101,Moody,County,2649,910,1668,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46102,Oglala Lakota,County,2480,2172,221,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46103,Pennington,County,45388,16215,27586,0,1587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46105,Perkins,County,1372,177,1142,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46107,Potter,County,1099,187,892,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46109,Roberts,County,3565,1315,2164,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46111,Sanborn,County,1004,226,757,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46115,Spink,County,2670,765,1832,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46117,Stanley,County,1447,407,999,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46119,Sully,County,788,169,597,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46121,Todd,County,1926,1444,402,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46123,Tripp,County,2268,364,1873,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46125,Turner,County,3865,919,2834,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46127,Union,County,6740,1848,4723,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46129,Walworth,County,2053,430,1573,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46135,Yankton,County,8910,3350,5247,0,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46137,Ziebach,County,683,304,345,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47001,Anderson,County,21280,6832,14003,0,0,0,0,0,0,0,0,133,136,28,26,14,55,11,37,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47003,Bedford,County,10594,1936,8401,0,0,0,0,0,0,0,0,65,103,13,16,7,26,7,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47005,Benton,County,4103,756,3247,0,0,0,0,0,0,0,0,22,56,0,3,2,5,1,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47007,Bledsoe,County,3408,418,2933,0,0,0,0,0,0,0,0,5,32,5,4,0,2,1,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47009,Blount,County,39606,9316,29470,0,0,0,0,0,0,0,0,247,379,45,35,32,45,6,20,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47011,Bradley,County,25198,4096,20655,0,0,0,0,0,0,0,0,103,201,25,28,8,37,8,32,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47013,Campbell,County,7550,1197,6188,0,0,0,0,0,0,0,0,43,76,9,12,10,7,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47015,Cannon,County,3817,668,3082,0,0,0,0,0,0,0,0,13,38,3,1,1,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47017,Carroll,County,7146,1268,5733,0,0,0,0,0,0,0,0,35,64,3,7,6,18,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47019,Carter,County,14484,2575,11602,0,0,0,0,0,0,0,0,106,108,16,24,7,20,3,19,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47021,Cheatham,County,11658,3138,8309,0,0,0,0,0,0,0,0,63,95,12,2,4,20,3,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47023,Chester,County,4496,622,3756,0,0,0,0,0,0,0,0,21,60,5,6,4,15,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47025,Claiborne,County,6729,954,5652,0,0,0,0,0,0,0,0,33,53,4,7,1,14,1,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47027,Clay,County,1813,307,1451,0,0,0,0,0,0,0,0,6,31,0,2,1,8,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47029,Cocke,County,8153,1300,6618,0,0,0,0,0,0,0,0,56,88,5,13,28,21,7,13,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47031,Coffee,County,13651,2811,10529,0,0,0,0,0,0,0,0,82,122,17,13,14,29,4,25,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47033,Crockett,County,3322,539,2734,0,0,0,0,0,0,0,0,14,15,1,4,4,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47035,Cumberland,County,21684,3505,17864,0,0,0,0,0,0,0,0,86,158,6,11,2,24,4,20,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47037,Davidson,County,177837,112708,60900,0,0,0,0,0,0,0,0,1237,2017,144,113,82,370,60,153,0,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47039,Decatur,County,3364,596,2713,0,0,0,0,0,0,0,0,10,29,1,2,0,4,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47041,DeKalb,County,5143,911,4118,0,0,0,0,0,0,0,0,26,47,8,9,1,10,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47043,Dickson,County,13522,3255,9970,0,0,0,0,0,0,0,0,65,133,15,8,12,32,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47045,Dyer,County,8424,1416,6791,0,0,0,0,0,0,0,0,46,105,4,17,2,18,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47047,Fayette,County,14314,3212,10868,0,0,0,0,0,0,0,0,66,74,18,14,12,20,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47049,Fentress,County,5259,585,4559,0,0,0,0,0,0,0,0,16,58,8,8,2,10,2,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47051,Franklin,County,11516,2641,8643,0,0,0,0,0,0,0,0,56,109,9,9,3,15,9,18,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47053,Gibson,County,12583,2669,9640,0,0,0,0,0,0,0,0,74,118,9,12,4,32,2,20,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47055,Giles,County,7651,1582,5832,0,0,0,0,0,0,0,0,51,130,4,9,6,15,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47057,Grainger,County,5380,706,4588,0,0,0,0,0,0,0,0,23,45,1,4,1,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47059,Greene,County,17126,3054,13574,0,0,0,0,0,0,0,0,75,151,20,29,40,75,33,67,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47061,Grundy,County,3384,538,2735,0,0,0,0,0,0,0,0,24,66,2,5,2,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47063,Hamblen,County,13106,2492,10335,0,0,0,0,0,0,0,0,60,129,11,14,4,32,10,17,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47065,Hamilton,County,101051,38862,60647,0,0,0,0,0,0,0,0,513,537,156,50,37,137,16,87,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47067,Hancock,County,1312,165,1110,0,0,0,0,0,0,0,0,7,23,2,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47069,Hardeman,County,5586,1983,3486,0,0,0,0,0,0,0,0,19,45,5,14,8,8,1,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47071,Hardin,County,6524,812,5606,0,0,0,0,0,0,0,0,15,57,1,4,3,10,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47073,Hawkins,County,14158,2203,11669,0,0,0,0,0,0,0,0,72,129,7,13,5,37,3,18,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47075,Haywood,County,3932,1860,2011,0,0,0,0,0,0,0,0,19,19,4,4,9,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47077,Henderson,County,6484,822,5551,0,0,0,0,0,0,0,0,20,63,1,3,2,9,1,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47079,Henry,County,8500,1604,6674,0,0,0,0,0,0,0,0,50,95,9,9,3,27,6,20,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47081,Hickman,County,5811,1128,4577,0,0,0,0,0,0,0,0,24,52,4,4,3,5,5,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47083,Houston,County,2474,569,1837,0,0,0,0,0,0,0,0,10,39,1,2,2,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47085,Humphreys,County,4481,1024,3344,0,0,0,0,0,0,0,0,22,68,4,9,6,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47087,Jackson,County,3186,637,2415,0,0,0,0,0,0,0,0,34,69,3,7,2,5,8,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
